regime,tp_r,symbol,timeframe,bars,start,end,trades,wins,losses,win_rate,total_R,expectancy_R,profit_factor,total_pnl,return_pct,max_drawdown,max_drawdown_pct,avg_bars_held,buy_trades,sell_trades,buy_R,sell_R,tp_exits,sl_exits,unresolved,avg_sl_points,setups_detected,setups_entered,rejected_stops
live,8.0,eurusd,H1,22655,2023-01-01 23:00:00+00:00,2026-08-21 20:00:00+00:00,67,8,59,11.940298507462686,2.5369613530381754,0.03786509482146531,1.0414702750827791,253.69613530381798,2.53696135303818,-2619.3044004879685,-26.193044004879685,149.32835820895522,29,38,5.896072166663595,-3.359110813625417,8,59,0,384.4925373134343,189,113,0
live,8.0,eurusd,H4,21210,2013-01-01 22:00:00+00:00,2026-08-21 17:00:00+00:00,116,16,100,13.793103448275861,20.473002527393863,0.17649140109822295,1.2000367034869048,2047.300252739387,20.47300252739387,-3040.183309513208,-30.40183309513208,95.93103448275862,59,57,15.809677868421613,4.663324658972251,15,100,1,547.1646551724135,493,259,0
live,8.0,eurusd,D1,6307,2002-05-07 00:00:00+00:00,2026-08-21 00:00:00+00:00,41,8,33,19.51219512195122,29.78702824890719,0.7265128841196876,1.8798159952283156,2978.7028248907186,29.787028248907188,-1522.9724190059987,-15.229724190059986,16.634146341463413,18,23,8.605703378393972,21.18132487051322,8,33,0,630.275609756097,228,42,0
live,8.0,gbpusd,M1,26114,2026-08-09 21:07:00+00:00,2026-09-03 05:38:00+00:00,0,0,0,,0.0,,,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0,0,0,,1,0,0
live,8.0,gbpusd,M5,20086,2026-05-17 21:05:00+00:00,2026-08-21 20:55:00+00:00,4,1,3,25.0,4.794638990582437,1.1986597476456093,2.512878370667726,479.4638990582438,4.794638990582438,-209.2841685686726,-2.0928416856867265,3382.5,3,1,5.823596519539984,-1.028957528957546,1,3,0,341.04999999999825,8,6,0
live,8.0,gbpusd,M15,22174,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,36,3,33,8.333333333333332,-18.3925295673168,-0.5109035990921333,0.4736907890506182,-1839.25295673168,-18.3925295673168,-1958.2431889543595,-19.582431889543596,278.3888888888889,20,16,-1.5550024832059401,-16.837527084110857,2,33,1,329.9944444444431,82,59,0
live,8.0,gbpusd,H1,22655,2023-01-01 23:00:00+00:00,2026-08-21 20:00:00+00:00,93,6,87,6.451612903225806,-45.56367091255624,-0.4899319452963037,0.5089086174444654,-4556.3670912556245,-45.56367091255624,-4583.233505862905,-45.832335058629056,98.41935483870968,50,43,-8.68900269871602,-36.874668213840216,6,87,0,382.1612903225808,248,155,0
live,8.0,gbpusd,H4,21210,2013-01-01 22:00:00+00:00,2026-08-21 17:00:00+00:00,182,22,160,12.087912087912088,2.3685381062945225,0.013013945638980893,1.0143440148575638,236.85381062945135,2.3685381062945132,-5206.053445242704,-52.060534452427035,32.527472527472526,98,84,8.68525781737501,-6.316719711080492,21,160,1,566.3835164835166,547,238,0
live,8.0,gbpusd,D1,6311,2002-05-07 00:00:00+00:00,2026-08-21 00:00:00+00:00,30,3,27,10.0,-4.24933487434755,-0.141644495811585,0.8489678908052211,-424.93348743475497,-4.24933487434755,-1282.8808039994,-12.828808039994,5.266666666666667,15,15,-15.720241267913554,11.470906393566,3,27,0,608.9299999999986,216,31,0
live,8.0,us100,M1,26000,2026-08-09 22:00:00+00:00,2026-09-03 05:36:00+00:00,48,4,44,8.333333333333332,-19.97741235592871,-0.41619609074851477,0.5850001542734025,-1997.7412355928714,-19.977412355928713,-2641.820605377987,-26.41820605377987,314.4166666666667,21,27,-4.367405946344578,-15.61000640958413,3,44,1,352.47916666666924,163,106,0
live,8.0,us100,M5,21307,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,162,23,139,14.19753086419753,36.03146240071268,0.22241643457230048,1.246537921168475,3603.1462400712676,36.03146240071268,-2412.8143465753556,-24.128143465753553,42.15432098765432,82,80,-4.748648171367391,40.78011057208007,23,138,1,467.45061728395086,404,226,0
live,8.0,us100,M15,21857,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,152,30,122,19.736842105263158,107.08716722999955,0.7045208370394708,1.8412361146979033,10708.716722999956,107.08716722999955,-2324.5042886787014,-23.245042886787015,33.2171052631579,89,63,50.43076060557032,56.65640662442922,29,122,1,473.00263157894636,466,196,0
live,8.0,us100,H1,21841,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,131,19,112,14.50381679389313,34.043404453977864,0.2598733164425791,1.290802199581933,3404.3404453977864,34.043404453977864,-2701.27771476634,-27.012777147663403,21.213740458015266,90,41,49.624855373496885,-15.581450919519021,19,112,0,540.451908396946,543,151,0
live,8.0,us100,H4,14187,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,71,15,56,21.12676056338028,54.61364423890616,0.7692062568860023,1.8463481922116143,5461.364423890616,54.61364423890617,-1958.1693581502514,-19.581693581502513,30.87323943661972,55,16,35.56536888169408,19.04827535721208,15,56,0,595.0901408450691,440,98,0
live,8.0,us100,D1,2897,2015-04-20 00:00:00+00:00,2026-08-21 00:00:00+00:00,15,4,11,26.666666666666668,20.531758373681125,1.3687838915787416,2.8052883650036264,2053.175837368112,20.531758373681118,-626.6758269279162,-6.266758269279162,12.666666666666666,12,3,5.589414860250922,14.9423435134302,4,11,0,640.5466666666671,95,16,0
live,8.0,us30,M1,25717,2026-08-09 22:00:00+00:00,2026-09-03 05:37:00+00:00,42,4,38,9.523809523809524,-10.661993497930341,-0.2538569880459605,0.7488953586685198,-1066.1993497930337,-10.661993497930336,-2885.6990121893614,-28.856990121893617,336.3095238095238,23,19,-16.855653256769692,6.193659758839354,4,38,0,286.95714285714485,133,88,0
live,8.0,us30,M5,21299,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,125,19,106,15.2,33.68602257325532,0.26948818058604257,1.2998977842442894,3368.6022573255323,33.68602257325533,-3286.2245248431673,-32.86224524843167,48.256,69,56,-5.777508105882093,39.46353067913742,18,106,1,442.12000000000234,323,172,0
live,8.0,us30,M15,21855,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,156,20,136,12.82051282051282,6.599938387991358,0.042307297358918965,1.0453266241070882,659.9938387991351,6.599938387991351,-3688.770821429138,-36.88770821429138,17.025641025641026,77,79,4.556709362659019,2.043229025332339,19,136,1,452.7487179487201,454,172,0
live,8.0,us30,H1,21841,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,123,23,100,18.69918699186992,76.26559875569377,0.6200455183389738,1.716704912209541,7626.559875569377,76.26559875569377,-1291.3493126768626,-12.913493126768627,12.788617886178862,78,45,51.42888130926534,24.836717446428437,23,100,0,553.2048780487801,601,132,0
live,8.0,us30,H4,14102,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,37,4,33,10.81081081081081,-2.9801261712179485,-0.08054395057345806,0.9136929530543348,-298.01261712179513,-2.980126171217951,-2521.396441557399,-25.21396441557399,6.783783783783784,31,6,-5.438167560072285,2.458041388854336,4,33,0,550.318918918917,423,37,0
live,8.0,us30,D1,2403,2017-05-01 00:00:00+00:00,2026-08-21 00:00:00+00:00,4,1,3,25.0,4.3765219580488885,1.0941304895122221,2.225779349227568,437.6521958048888,4.376521958048888,-145.45454545452958,-1.4545454545452958,1.5,2,2,6.864954230621981,-2.4884322725730934,1,3,0,313.75,92,4,0
live,8.0,us500,M1,25481,2026-08-09 22:00:00+00:00,2026-09-03 05:36:00+00:00,0,0,0,,0.0,,,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0,0,0,,0,0,0
live,8.0,us500,M5,21257,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,13,2,11,15.384615384615385,4.504221912329679,0.34647860864074453,1.3957843563366945,450.42219123296775,4.504221912329678,-928.8899018154498,-9.288899018154497,66.23076923076923,7,6,-7.266961980129337,11.771183892459014,2,11,0,271.56923076923005,16,13,0
live,8.0,us500,M15,21838,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,31,3,28,9.67741935483871,-4.958519839321807,-0.1599522528813486,0.82825344283615,-495.8519839321806,-4.958519839321806,-1051.3964245168972,-10.513964245168971,329.83870967741933,16,15,1.397691996963088,-6.356211836284894,3,28,0,306.6322580645151,84,58,0
live,8.0,us500,H1,21826,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,65,9,56,13.846153846153847,11.581039922643527,0.17816984496374655,1.2034819163530963,1158.1039922643527,11.581039922643527,-1422.9859051146832,-14.229859051146832,161.01538461538462,29,36,21.240713570293856,-9.659673647650324,8,56,1,404.1969230769217,169,117,0
live,8.0,us500,H4,14186,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,77,16,61,20.77922077922078,65.94054174284123,0.8563706719849511,2.0664566477088173,6594.054174284123,65.94054174284123,-1531.6943742673939,-15.316943742673939,86.72727272727273,45,32,71.35048926174915,-5.409947518907922,16,61,0,488.81558441558434,243,152,0
live,8.0,us500,D1,6991,1999-02-18 00:00:00+00:00,2026-08-21 00:00:00+00:00,42,7,35,16.666666666666664,19.681942634012326,0.46861768176219826,1.5458133560023148,1968.1942634012325,19.681942634012326,-1633.421833527971,-16.33421833527971,71.0952380952381,32,10,20.83365999613189,-1.151717362119565,7,35,0,448.680952380952,151,74,0
live,8.0,xauusd,M1,25229,2026-08-09 22:01:00+00:00,2026-09-03 05:37:00+00:00,161,20,141,12.422360248447205,4.463659003011578,0.027724590080817256,1.0290366427682638,446.3659003011594,4.463659003011594,-5750.932626191976,-57.50932626191976,81.7888198757764,87,74,3.558776171949191,0.9048828310623886,20,141,0,422.8024844720517,509,313,0
live,8.0,xauusd,M5,20564,2026-05-10 22:00:00+00:00,2026-08-21 20:40:00+00:00,181,23,158,12.70718232044199,3.264155017096787,0.018034005619319265,1.0182017847358822,326.4155017096791,3.2641550170967912,-5388.833813113852,-53.88833813113851,33.03867403314917,81,100,2.6023587884663977,0.6617962286303944,23,158,0,526.5116022099462,536,241,0
live,8.0,xauusd,M15,21007,2025-09-30 22:00:00+00:00,2026-08-21 20:30:00+00:00,129,14,115,10.852713178294573,-14.589257284566063,-0.11309501770981445,0.8839658580644799,-1458.9257284566056,-14.589257284566056,-3844.4278811083896,-38.44427881108389,12.023255813953488,74,55,-19.901178116111815,5.311920831545756,14,115,0,618.6434108527147,608,133,0
live,8.0,xauusd,H1,21516,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,125,17,108,13.600000000000001,20.844847968770626,0.166758783750165,1.1833851753671252,2084.484796877061,20.844847968770612,-2491.9195266968163,-24.919195266968163,24.808,64,61,-4.602459800360716,25.447307769131328,17,108,0,593.6831999999978,618,148,0
live,8.0,xauusd,H4,21049,2013-01-02 03:00:00+00:00,2026-08-21 18:00:00+00:00,128,20,108,15.625,44.25084198525859,0.3457097030098327,1.387507431789915,4425.0841985258585,44.25084198525858,-3856.6472959353505,-38.566472959353504,12.6328125,74,54,65.14147530608194,-20.890633320823344,20,108,0,600.959374999999,647,143,0
live,8.0,xauusd,D1,8787,1992-08-18 00:00:00+00:00,2026-08-21 00:00:00+00:00,35,6,29,17.142857142857142,16.756571573365765,0.4787591878104504,1.543307401276323,1675.6571573365766,16.75657157336577,-1168.6316576581103,-11.686316576581103,35.2,23,12,29.482216501393964,-12.725644928028203,6,29,0,543.7994285714283,269,50,0
live,10.0,audusd,M1,25361,2026-08-09 21:05:00+00:00,2026-09-03 05:38:00+00:00,0,0,0,,0.0,,,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0,0,0,,0,0,0
live,10.0,audusd,M5,20095,2026-05-17 21:05:00+00:00,2026-08-21 20:55:00+00:00,2,0,2,0.0,-2.0808555602154755,-1.0404277801077377,0.0,-208.08555602154757,-2.0808555602154755,-104.10677618069894,-1.0410677618069895,5460.5,1,1,-1.039787798408491,-1.0410677618069848,0,2,0,296.8999999999999,5,5,0
live,10.0,audusd,M15,22176,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,14,3,11,21.428571428571427,13.320294931465117,0.951449637961794,2.1459910014642385,1332.0294931465116,13.320294931465115,-741.5804991448877,-7.415804991448876,336.42857142857144,10,4,17.483664961488746,-4.163370030023629,2,11,1,277.54285714285714,26,16,0
live,10.0,audusd,H1,22655,2023-01-01 23:00:00+00:00,2026-08-21 20:00:00+00:00,71,4,67,5.633802816901409,-30.573032546503363,-0.4306060922042727,0.5649494642749007,-3057.303254650336,-30.57303254650336,-3684.0431861824854,-36.840431861824854,135.26760563380282,34,37,-2.6775195326731795,-27.895513013830183,4,67,0,293.87042253521105,166,107,0
live,10.0,audusd,H4,21210,2013-01-01 22:00:00+00:00,2026-08-21 17:00:00+00:00,133,16,117,12.030075187969924,31.185508590996918,0.23447750820298435,1.2575605833200547,3118.5508590996915,31.185508590996914,-2348.880179037229,-23.48880179037229,96.0375939849624,73,60,-27.481161989530438,58.66667058052736,15,117,1,475.3330827067672,485,293,0
live,10.0,audusd,D1,6301,2002-05-07 00:00:00+00:00,2026-08-21 00:00:00+00:00,57,9,48,15.789473684210526,40.36936587998179,0.7082344891224875,1.8214958085770228,4036.9365879981783,40.369365879981785,-1336.7460974871847,-13.367460974871847,23.05263157894737,33,24,31.969622267850255,8.39974361213153,9,48,0,600.7052631578945,216,71,0
live,10.0,eurgbp,M1,24741,2026-08-09 21:05:00+00:00,2026-09-03 05:37:00+00:00,0,0,0,,0.0,,,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0,0,0,,0,0,0
live,10.0,eurgbp,M5,20103,2026-05-17 21:05:00+00:00,2026-08-21 20:55:00+00:00,0,0,0,,0.0,,,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0,0,0,,0,0,0
live,10.0,eurgbp,M15,22176,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,2,0,2,0.0,-2.124539744422773,-1.0622698722113866,0.0,-212.4539744422773,-2.124539744422773,-107.30994152046878,-1.0730994152046878,2494.0,2,0,-2.124539744422773,0.0,0,2,0,248.39999999999858,6,4,0
live,10.0,eurgbp,H1,22655,2023-01-01 23:00:00+00:00,2026-08-21 20:00:00+00:00,34,1,33,2.941176470588235,-29.327899014578144,-0.8625852651346513,0.16912703852197275,-2932.789901457815,-29.32789901457815,-3425.8073707704116,-34.25807370770412,316.47058823529414,19,15,-20.497901342322617,-8.829997672255534,0,33,1,307.1764705882342,55,39,0
live,10.0,eurgbp,H4,21210,2013-01-01 22:00:00+00:00,2026-08-21 17:00:00+00:00,99,7,92,7.07070707070707,-33.07313445160753,-0.33407206516775284,0.6543456961484326,-3307.3134451607543,-33.073134451607544,-4280.729502995347,-42.807295029953465,134.31313131313132,48,51,-12.87073543834838,-20.202399013259143,6,92,1,492.00808080808054,358,231,0
live,10.0,eurgbp,D1,6301,2002-05-08 00:00:00+00:00,2026-08-21 00:00:00+00:00,53,6,47,11.320754716981133,11.51033862287236,0.21717620043155397,1.2389889252691266,1151.033862287236,11.510338622872359,-1978.4534197111861,-19.78453419711186,41.18867924528302,22,31,21.271068771530146,-9.760730148657787,6,46,1,549.8132075471697,183,77,0
live,10.0,eurusd,M1,25837,2026-08-09 21:05:00+00:00,2026-09-03 05:39:00+00:00,0,0,0,,0.0,,,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0,0,0,,0,0,0
live,10.0,eurusd,M5,20103,2026-05-17 21:05:00+00:00,2026-08-21 20:55:00+00:00,3,0,3,0.0,-3.1494396911819544,-1.0498132303939849,0.0,-314.9439691181954,-3.1494396911819544,-207.2040310377015,-2.072040310377015,5105.666666666667,2,1,-2.1240847216079217,-1.0253549695740327,0,3,0,245.93333333334428,7,7,0
live,10.0,eurusd,M15,22176,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,15,4,11,26.666666666666668,18.264453488188376,1.2176302325458919,2.5617637819141192,1826.4453488188378,18.26445348818838,-648.7234732813104,-6.4872347328131035,461.06666666666666,7,8,4.728584017506117,13.53586947068226,3,11,1,240.81333333333177,30,22,0
live,10.0,eurusd,H1,22655,2023-01-01 23:00:00+00:00,2026-08-21 20:00:00+00:00,52,5,47,9.615384615384617,1.2465943914637851,0.02397296906661125,1.0256867319942957,124.65943914637863,1.2465943914637865,-2888.5187231491163,-28.88518723149116,285.2692307692308,22,30,10.202733127476867,-8.956138736013079,5,47,0,409.2423076923104,189,113,0
live,10.0,eurusd,H4,21210,2013-01-01 22:00:00+00:00,2026-08-21 17:00:00+00:00,110,14,96,12.727272727272727,34.58122115266713,0.3143747377515194,1.3517577788244632,3458.1221152667126,34.581221152667126,-2440.183309513208,-24.401833095132076,108.27272727272727,58,52,21.79629263892729,12.78492851373983,13,96,1,536.7718181818175,493,259,0
live,10.0,eurusd,D1,6307,2002-05-07 00:00:00+00:00,2026-08-21 00:00:00+00:00,40,7,33,17.5,35.805383608672244,0.8951345902168061,2.0575794587817366,3580.5383608672237,35.80538360867224,-1522.9724190059987,-15.229724190059986,18.025,18,22,14.60570337839397,21.199680230278265,7,33,0,632.4124999999991,228,42,0
live,10.0,gbpusd,M1,26114,2026-08-09 21:07:00+00:00,2026-09-03 05:38:00+00:00,0,0,0,,0.0,,,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0,0,0,,1,0,0
live,10.0,gbpusd,M5,20086,2026-05-17 21:05:00+00:00,2026-08-21 20:55:00+00:00,4,1,3,25.0,4.411506460462216,1.102876615115554,2.391986491413294,441.1506460462216,4.411506460462216,-209.2841685686726,-2.0928416856867265,3418.5,3,1,5.440463989419762,-1.028957528957546,0,3,1,341.04999999999825,8,6,0
live,10.0,gbpusd,M15,22174,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,26,1,25,3.8461538461538463,-25.87721656831053,-0.9952775603196358,0.023425581919314268,-2587.7216568310528,-25.87721656831053,-2545.5138162796975,-25.455138162796974,513.6538461538462,15,11,-14.249612586789047,-11.62760398152148,0,25,1,332.3076923076915,82,59,0
live,10.0,gbpusd,H1,22655,2023-01-01 23:00:00+00:00,2026-08-21 20:00:00+00:00,92,5,87,5.434782608695652,-42.4767143908162,-0.4617034172914804,0.537283223314165,-4247.67143908162,-42.4767143908162,-4674.537853688899,-46.74537853688899,106.29347826086956,49,43,-7.60204617697598,-34.874668213840216,5,87,0,386.16521739130445,248,155,0
live,10.0,gbpusd,H4,21210,2013-01-01 22:00:00+00:00,2026-08-21 17:00:00+00:00,177,16,161,9.03954802259887,-16.490544307537554,-0.0931669169917376,0.900785337651017,-1649.0544307537555,-16.490544307537554,-5006.053445242704,-50.06053445242704,35.847457627118644,96,81,-20.261560183638476,3.7710158761009245,15,161,1,567.2757062146896,547,238,0
live,10.0,gbpusd,D1,6311,2002-05-07 00:00:00+00:00,2026-08-21 00:00:00+00:00,29,1,28,3.4482758620689653,-19.231629491911278,-0.663159637652113,0.341347445718439,-1923.1629491911276,-19.231629491911274,-2182.880803999402,-21.82880803999402,6.0344827586206895,15,14,-15.720241267913554,-3.511388223997727,1,28,0,600.7137931034466,216,31,0
live,10.0,us100,M1,26000,2026-08-09 22:00:00+00:00,2026-09-03 05:36:00+00:00,49,4,45,8.16326530612245,-15.109717759596656,-0.308361586930544,0.6933323844273448,-1510.9717759596658,-15.109717759596657,-2555.051145744781,-25.55051145744781,309.0204081632653,21,28,-0.41010561524548517,-14.699612144351168,3,45,1,339.49387755102197,163,106,0
live,10.0,us100,M5,21307,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,148,18,130,12.162162162162163,41.60414897190431,0.28110911467502914,1.3041931714751456,4160.414897190431,41.6041489719043,-3373.9843972408507,-33.73984397240851,56.182432432432435,77,71,-3.529130442729553,45.133279414633876,18,129,1,465.0364864864865,404,226,0
live,10.0,us100,M15,21857,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,149,27,122,18.120805369127517,135.36106349317615,0.9084635133770211,2.064325476919765,13536.106349317612,135.36106349317612,-2124.504288678705,-21.24504288678705,38.42953020134228,87,62,62.65664150383014,72.70442198934599,26,122,1,477.17315436241466,466,196,0
live,10.0,us100,H1,21841,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,125,18,107,14.399999999999999,67.17571606498167,0.5374057285198534,1.5997578037422966,6717.571606498168,67.17571606498169,-2701.277714766342,-27.01277714766342,27.896,86,39,74.70775273546359,-7.532036670481903,18,107,0,531.4207999999993,543,151,0
live,10.0,us100,H4,14187,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,68,11,57,16.176470588235293,43.76031626970111,0.6435340627897221,1.6678502723001913,4376.031626970111,43.76031626970111,-1958.1693581502514,-19.581693581502513,33.75,51,17,17.72832048704948,26.031995782651627,11,57,0,598.6941176470577,440,98,0
live,10.0,us100,D1,2897,2015-04-20 00:00:00+00:00,2026-08-21 00:00:00+00:00,15,3,12,20.0,17.53175837368113,1.1687838915787419,2.4149809418277086,1753.1758373681125,17.531758373681125,-728.3741964931323,-7.283741964931323,15.066666666666666,12,3,9.58941486025092,7.942343513430201,3,12,0,640.5466666666671,95,16,0
live,10.0,us30,M1,25717,2026-08-09 22:00:00+00:00,2026-09-03 05:37:00+00:00,45,2,43,4.444444444444445,-28.52017879720712,-0.6337817510490471,0.41040686560443357,-2852.0178797207122,-28.520178797207123,-2885.6990121893614,-28.856990121893617,306.2,23,22,-25.912501696433125,-2.6076771007739943,2,43,0,260.3822222222257,133,88,0
live,10.0,us30,M5,21299,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,112,14,98,12.5,28.07659096727549,0.2506838479221026,1.2704379522027007,2807.6590967275497,28.076590967275493,-4723.602981669865,-47.23602981669865,61.88392857142857,62,50,4.297747898198244,23.77884306907725,13,98,1,443.7107142857167,323,172,0
live,10.0,us30,M15,21855,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,154,16,138,10.38961038961039,2.681913561033312,0.017415023123592936,1.0181416566751151,268.19135610333115,2.6819135610333116,-4299.337551237359,-42.99337551237359,18.61038961038961,76,78,12.60007449709094,-9.91816093605763,15,138,1,452.2701298701317,454,172,0
live,10.0,us30,H1,21841,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,119,16,103,13.445378151260504,49.41350305412789,0.41523952146325954,1.4509798327640635,4941.350305412785,49.41350305412785,-2598.5953988076435,-25.98595398807643,17.33613445378151,74,45,52.57678560769943,-3.1632825535715643,16,103,0,552.43025210084,601,132,0
live,10.0,us30,H4,14102,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,37,4,33,10.81081081081081,5.019873828782053,0.1356722656427582,1.145379913906445,501.9873828782045,5.019873828782045,-2521.396441557399,-25.21396441557399,6.783783783783784,31,6,0.5618324399277161,4.458041388854335,4,33,0,550.318918918917,423,37,0
live,10.0,us30,D1,2403,2017-05-01 00:00:00+00:00,2026-08-21 00:00:00+00:00,4,1,3,25.0,6.3765219580488885,1.5941304895122221,2.785940756380218,637.6521958048887,6.376521958048888,-145.45454545452958,-1.4545454545452958,1.5,2,2,8.864954230621981,-2.4884322725730934,1,3,0,313.75,92,4,0
live,10.0,us500,M1,25481,2026-08-09 22:00:00+00:00,2026-09-03 05:36:00+00:00,0,0,0,,0.0,,,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0,0,0,,0,0,0
live,10.0,us500,M5,21257,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,12,1,11,8.333333333333332,-1.4449650795402418,-0.12041375662835348,0.8734663385504571,-144.49650795402417,-1.4449650795402418,-1037.882707570845,-10.37882707570845,103.0,7,5,-7.266961980129337,5.821996900589095,1,11,0,285.9999999999991,16,13,0
live,10.0,us500,M15,21838,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,29,3,26,10.344827586206897,3.095682433511916,0.10674767012110056,1.1154375578311606,309.5682433511914,3.095682433511914,-924.783509848512,-9.24783509848512,367.3103448275862,15,14,6.439014311012675,-3.34333187750076,3,26,0,310.22068965517127,84,58,0
live,10.0,us500,H1,21826,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,56,7,49,12.5,14.735346091277886,0.2631311802013908,1.295520676349166,1473.5346091277888,14.735346091277886,-1422.985905114685,-14.229859051146851,222.48214285714286,24,32,25.315537635223937,-10.580191543946054,6,49,1,412.7999999999989,169,117,0
live,10.0,us500,H4,14186,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,60,12,48,20.0,71.14813214704239,1.1858022024507064,2.461417960007315,7114.813214704239,71.14813214704239,-1218.4101445817341,-12.18410144581734,126.85,35,25,85.44733901884655,-14.299206871804152,12,48,0,469.91666666666725,243,152,0
live,10.0,us500,D1,6991,1999-02-18 00:00:00+00:00,2026-08-21 00:00:00+00:00,32,7,25,21.875,44.286690293502154,1.3839590716719423,2.7391443002542015,4428.669029350214,44.28669029350214,-1633.4218335279675,-16.334218335279672,119.78125,26,6,39.35586147797734,4.930828815524818,7,25,0,497.3812499999997,151,74,0
live,10.0,xauusd,M1,25229,2026-08-09 22:01:00+00:00,2026-09-03 05:37:00+00:00,146,17,129,11.643835616438356,27.46444214156152,0.18811261740795562,1.194686941408227,2746.4442141561503,27.464442141561502,-5655.154172966715,-56.55154172966716,100.54794520547945,82,64,19.885239962952294,7.57920217860922,17,129,0,421.994520547949,509,313,0
live,10.0,xauusd,M5,20564,2026-05-10 22:00:00+00:00,2026-08-21 20:40:00+00:00,175,22,153,12.571428571428573,44.5122200685927,0.25435554324910115,1.2556483874703823,4451.222006859269,44.51222006859269,-4381.887972355436,-43.81887972355437,37.04571428571428,79,96,26.6649841170254,17.847235951567292,22,153,0,520.6948571428582,536,241,0
live,10.0,xauusd,M15,21007,2025-09-30 22:00:00+00:00,2026-08-21 20:30:00+00:00,129,12,117,9.30232558139535,-8.589257284566056,-0.06658338980283764,0.9327882971175798,-858.925728456605,-8.58925728456605,-3644.4278811083896,-36.4442788110839,13.5968992248062,74,55,-16.90117811611181,8.311920831545756,12,117,0,618.6434108527147,608,133,0
live,10.0,xauusd,H1,21516,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,125,16,109,12.8,43.82205572332232,0.3505764457865786,1.3819842758893972,4382.205572332231,43.822055723322315,-2447.4765648900957,-24.474765648900956,27.024,66,59,7.3215053300102975,36.50055039331202,16,109,0,588.8111999999979,618,148,0
live,10.0,xauusd,H4,21049,2013-01-02 03:00:00+00:00,2026-08-21 18:00:00+00:00,127,17,110,13.385826771653544,52.28537237199879,0.4116958454488094,1.4496304220633454,5228.537237199878,52.28537237199878,-3656.6472959353523,-36.566472959353526,13.826771653543307,73,54,76.17600569282214,-23.890633320823344,17,110,0,599.9905511811013,647,143,0
live,10.0,xauusd,D1,8787,1992-08-18 00:00:00+00:00,2026-08-21 00:00:00+00:00,35,6,29,17.142857142857142,28.756571573365754,0.821616330667593,1.9323899046255633,2875.6571573365754,28.756571573365754,-1168.6316576581103,-11.686316576581103,40.31428571428572,23,12,41.48221650139395,-12.725644928028203,6,29,0,543.7994285714283,269,50,0
upstream,1.0,audusd,M1,25361,2026-08-09 21:05:00+00:00,2026-09-03 05:38:00+00:00,0,0,0,,0.0,,,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0,0,0,,0,0,0
upstream,1.0,audusd,M5,20095,2026-05-17 21:05:00+00:00,2026-08-21 20:55:00+00:00,5,3,2,60.0,1.0,0.2,1.5,100.0,1.0,-100.0,-1.0,637.6,3,2,-1.0,2.0,3,2,0,267.5999999999967,5,5,0
