fill_fraction,symbol,timeframe,bars,start,end,trades,wins,losses,win_rate,total_R,expectancy_R,profit_factor,total_pnl,return_pct,max_drawdown,max_drawdown_pct,avg_bars_held,buy_trades,sell_trades,buy_R,sell_R,tp_exits,sl_exits,unresolved,avg_sl_points,setups_detected,setups_entered,rejected_stops
0.0,us100,H4,14187,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,93,48,45,51.61290322580645,3.0,0.03225806451612903,1.0666666666666667,300.0,3.0,-700.0,-7.000000000000001,5.354838709677419,71,22,5.0,-2.0,48,45,0,606.5913978494617,440,96,0
0.1,us100,H4,14187,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,94,48,46,51.06382978723404,2.0,0.02127659574468085,1.0434782608695652,200.0,2.0,-700.0,-7.000000000000001,5.627659574468085,70,24,6.0,-4.0,48,46,0,599.0212765957438,440,98,0
0.2,us100,H4,14187,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,94,50,44,53.191489361702125,6.0,0.06382978723404255,1.1363636363636365,600.0,6.0,-500.0,-5.0,5.574468085106383,71,23,9.0,-3.0,50,44,0,595.9489361702124,440,98,0
0.3,us100,H4,14187,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,95,51,44,53.68421052631579,7.0,0.07368421052631578,1.1590909090909092,700.0,7.000000000000001,-600.0,-6.0,5.536842105263158,71,24,9.0,-2.0,51,44,0,596.0347368421054,440,99,0
0.4,us100,H4,14187,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,95,50,45,52.63157894736842,5.0,0.05263157894736842,1.1111111111111112,500.0,5.0,-600.0,-6.0,5.515789473684211,71,24,9.0,-4.0,50,45,0,590.8736842105262,440,99,0
0.5,us100,H4,14187,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,95,51,44,53.68421052631579,7.0,0.07368421052631578,1.1590909090909092,700.0,7.000000000000001,-700.0,-7.000000000000001,5.831578947368421,71,24,11.0,-4.0,51,44,0,585.3684210526322,440,100,0
0.75,us100,H4,14187,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,94,54,40,57.446808510638306,14.0,0.14893617021276595,1.35,1400.0,14.000000000000002,-800.0,-8.0,5.73404255319149,74,20,14.0,0.0,54,40,0,595.164893617022,440,98,0
1.0,us100,H4,14187,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,97,61,36,62.88659793814433,25.0,0.25773195876288657,1.6944444444444444,2500.0,25.0,-600.0,-6.0,5.185567010309279,74,23,22.0,3.0,61,36,0,572.8969072164946,440,101,0
0.0,us100,D1,2897,2015-04-20 00:00:00+00:00,2026-08-21 00:00:00+00:00,15,8,7,53.333333333333336,1.0,0.06666666666666667,1.1428571428571428,100.0,1.0,-300.0,-3.0,1.9333333333333333,13,2,3.0,-2.0,8,7,0,662.5333333333323,95,15,0
0.1,us100,D1,2897,2015-04-20 00:00:00+00:00,2026-08-21 00:00:00+00:00,15,9,6,60.0,3.0,0.2,1.5,300.0,3.0,-200.0,-2.0,1.8,13,2,3.0,0.0,9,6,0,676.5866666666656,95,15,0
0.2,us100,D1,2897,2015-04-20 00:00:00+00:00,2026-08-21 00:00:00+00:00,16,10,6,62.5,4.0,0.25,1.6666666666666667,400.0,4.0,-200.0,-2.0,1.6875,13,3,3.0,1.0,10,6,0,633.9000000000004,95,16,0
0.3,us100,D1,2897,2015-04-20 00:00:00+00:00,2026-08-21 00:00:00+00:00,16,10,6,62.5,4.0,0.25,1.6666666666666667,400.0,4.0,-100.0,-1.0,1.8125,13,3,3.0,1.0,10,6,0,641.0312500000003,95,16,0
0.4,us100,D1,2897,2015-04-20 00:00:00+00:00,2026-08-21 00:00:00+00:00,16,11,5,68.75,6.0,0.375,2.2,600.0,6.0,-100.0,-1.0,1.625,13,3,5.0,1.0,11,5,0,590.6250000000011,95,16,0
0.5,us100,D1,2897,2015-04-20 00:00:00+00:00,2026-08-21 00:00:00+00:00,16,11,5,68.75,6.0,0.375,2.2,600.0,6.0,-200.0,-2.0,1.5625,12,4,6.0,0.0,11,5,0,612.2187499999995,95,16,0
0.75,us100,D1,2897,2015-04-20 00:00:00+00:00,2026-08-21 00:00:00+00:00,19,13,6,68.42105263157895,7.0,0.3684210526315789,2.1666666666666665,700.0,7.000000000000001,-200.0,-2.0,1.4210526315789473,15,4,7.0,0.0,13,6,0,525.9473684210512,95,19,0
1.0,us100,D1,2897,2015-04-20 00:00:00+00:00,2026-08-21 00:00:00+00:00,19,15,4,78.94736842105263,11.0,0.5789473684210527,3.75,1100.0,11.0,-100.0,-1.0,1.3157894736842106,15,4,11.0,0.0,15,4,0,509.9999999999976,95,19,0
0.0,us30,M5,21299,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,165,94,71,56.96969696969697,23.0,0.1393939393939394,1.323943661971831,2300.0,23.0,-600.0,-6.0,6.624242424242424,94,71,12.0,11.0,94,71,0,444.9393939393944,323,170,0
0.1,us30,M5,21299,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,166,94,72,56.62650602409639,22.0,0.13253012048192772,1.3055555555555556,2200.0,22.0,-600.0,-6.0,6.698795180722891,94,72,12.0,10.0,94,72,0,435.9933734939762,323,171,0
0.2,us30,M5,21299,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,167,95,72,56.886227544910184,23.0,0.1377245508982036,1.3194444444444444,2300.0,23.0,-500.0,-5.0,6.706586826347305,95,72,13.0,10.0,95,72,0,430.5005988023974,323,172,0
0.3,us30,M5,21299,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,170,102,68,60.0,34.0,0.2,1.5,3400.0,34.0,-500.0,-5.0,6.370588235294117,95,75,17.0,17.0,102,68,0,423.550588235292,323,174,0
0.4,us30,M5,21299,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,170,103,67,60.588235294117645,36.0,0.21176470588235294,1.537313432835821,3600.0,36.0,-500.0,-5.0,6.235294117647059,95,75,17.0,19.0,103,67,0,411.1929411764731,323,174,0
0.5,us30,M5,21299,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,167,103,64,61.67664670658682,39.0,0.23353293413173654,1.609375,3900.0,39.0,-600.0,-6.0,6.149700598802395,92,75,20.0,19.0,103,64,0,406.0538922155688,323,171,0
0.75,us30,M5,21299,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,170,110,60,64.70588235294117,50.0,0.29411764705882354,1.8333333333333333,5000.0,50.0,-500.0,-5.0,6.847058823529411,92,78,22.0,28.0,110,60,0,398.2588235294157,323,173,0
1.0,us30,M5,21299,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,164,114,50,69.51219512195121,64.0,0.3902439024390244,2.28,6400.0,64.0,-300.0,-3.0,6.560975609756097,87,77,33.0,31.0,114,50,0,383.8780487804877,323,167,0
0.0,us30,M15,21855,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,164,81,83,49.390243902439025,-2.0,-0.012195121951219513,0.9759036144578314,-200.0,-2.0,-1900.0,-19.0,4.615853658536586,86,78,2.0,-4.0,81,83,0,479.3719512195125,454,166,0
0.1,us30,M15,21855,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,168,86,82,51.19047619047619,4.0,0.023809523809523808,1.048780487804878,400.0,4.0,-1700.0,-17.0,4.523809523809524,87,81,5.0,-1.0,86,82,0,473.0095238095245,454,170,0
0.2,us30,M15,21855,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,170,89,81,52.352941176470594,8.0,0.047058823529411764,1.0987654320987654,800.0,8.0,-1400.0,-14.000000000000002,4.4,88,82,8.0,0.0,89,81,0,464.4882352941191,454,172,0
0.3,us30,M15,21855,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,172,91,81,52.90697674418605,10.0,0.05813953488372093,1.123456790123457,1000.0,10.0,-1400.0,-14.000000000000002,4.226744186046512,91,81,7.0,3.0,91,81,0,456.10930232558405,454,174,0
0.4,us30,M15,21855,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,173,93,80,53.75722543352601,13.0,0.07514450867052024,1.1625,1300.0,13.0,-1200.0,-12.0,4.121387283236994,91,82,9.0,4.0,93,80,0,450.3526011560668,454,175,0
0.5,us30,M15,21855,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,176,97,79,55.11363636363637,18.0,0.10227272727272728,1.2278481012658229,1800.0,18.0,-1400.0,-14.000000000000002,4.034090909090909,93,83,13.0,5.0,97,79,0,443.36647727272725,454,178,0
0.75,us30,M15,21855,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,176,100,76,56.81818181818182,24.0,0.13636363636363635,1.3157894736842106,2400.0,24.0,-1300.0,-13.0,3.835227272727273,96,80,16.0,8.0,100,76,0,413.2173295454558,454,178,0
1.0,us30,M15,21855,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,167,106,61,63.47305389221557,45.0,0.2694610778443114,1.7377049180327868,4500.0,45.0,-1300.0,-13.0,3.658682634730539,91,76,23.0,22.0,106,61,0,402.6526946107812,454,169,0
0.0,us30,H1,21841,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,129,76,53,58.91472868217055,23.0,0.17829457364341086,1.4339622641509433,2300.0,23.0,-800.0,-8.0,2.875968992248062,79,50,19.0,4.0,76,53,0,574.6124031007757,601,131,0
0.1,us30,H1,21841,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,131,78,53,59.541984732824424,25.0,0.19083969465648856,1.471698113207547,2500.0,25.0,-500.0,-5.0,2.8091603053435112,81,50,19.0,6.0,78,53,0,559.6244274809153,601,133,0
0.2,us30,H1,21841,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,130,79,51,60.76923076923077,28.0,0.2153846153846154,1.5490196078431373,2800.0,28.000000000000004,-400.0,-4.0,2.8461538461538463,82,48,20.0,8.0,79,51,0,549.689230769231,601,132,0
0.3,us30,H1,21841,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,135,83,52,61.48148148148148,31.0,0.22962962962962963,1.5961538461538463,3100.0,31.0,-400.0,-4.0,2.8296296296296295,86,49,22.0,9.0,83,52,0,557.8207407407428,601,137,0
0.4,us30,H1,21841,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,138,87,51,63.04347826086957,36.0,0.2608695652173913,1.7058823529411764,3600.0,36.0,-400.0,-4.0,2.869565217391304,87,51,25.0,11.0,87,51,0,554.8927536231895,601,140,0
0.5,us30,H1,21841,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,140,87,53,62.142857142857146,34.0,0.24285714285714285,1.6415094339622642,3400.0,34.0,-400.0,-4.0,2.95,86,54,24.0,10.0,87,53,0,547.0642857142868,601,142,0
0.75,us30,H1,21841,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,148,97,51,65.54054054054053,46.0,0.3108108108108108,1.9019607843137254,4600.0,46.0,-500.0,-5.0,2.574324324324324,90,58,34.0,12.0,97,51,0,512.8209459459449,601,150,0
1.0,us30,H1,21841,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,153,107,46,69.93464052287581,61.0,0.39869281045751637,2.3260869565217392,6100.0,61.0,-500.0,-5.0,2.2745098039215685,89,64,41.0,20.0,107,46,0,511.34640522875617,601,155,0
0.0,us30,H4,14102,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,35,16,19,45.714285714285715,-3.0,-0.08571428571428572,0.8421052631578947,-300.0,-3.0,-600.0,-6.0,1.6,30,5,-2.0,-1.0,16,19,0,587.114285714284,423,35,0
0.1,us30,H4,14102,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,37,17,20,45.94594594594595,-3.0,-0.08108108108108109,0.85,-300.0,-3.0,-600.0,-6.0,1.4594594594594594,32,5,-2.0,-1.0,17,20,0,554.4810810810806,423,37,0
0.2,us30,H4,14102,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,37,17,20,45.94594594594595,-3.0,-0.08108108108108109,0.85,-300.0,-3.0,-700.0,-7.000000000000001,1.3783783783783783,31,6,-1.0,-2.0,17,20,0,550.318918918917,423,37,0
0.3,us30,H4,14102,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,38,20,18,52.63157894736842,2.0,0.05263157894736842,1.1111111111111112,200.0,2.0,-500.0,-5.0,1.263157894736842,31,7,3.0,-1.0,20,18,0,541.797368421057,423,38,0
0.4,us30,H4,14102,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,42,21,21,50.0,0.0,0.0,1.0,0.0,0.0,-500.0,-5.0,1.4523809523809523,32,10,4.0,-4.0,21,21,0,554.771428571427,423,42,0
0.5,us30,H4,14102,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,46,24,22,52.17391304347826,2.0,0.043478260869565216,1.0909090909090908,200.0,2.0,-500.0,-5.0,1.3478260869565217,35,11,5.0,-3.0,24,22,0,536.097826086954,423,46,0
0.75,us30,H4,14102,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,46,24,22,52.17391304347826,2.0,0.043478260869565216,1.0909090909090908,200.0,2.0,-500.0,-5.0,1.4782608695652173,35,11,5.0,-3.0,24,22,0,485.9673913043488,423,46,0
1.0,us30,H4,14102,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,38,25,13,65.78947368421053,12.0,0.3157894736842105,1.9230769230769231,1200.0,12.0,-200.0,-2.0,1.368421052631579,30,8,14.0,-2.0,25,13,0,535.473684210529,423,38,0
0.0,us30,D1,2403,2017-05-01 00:00:00+00:00,2026-08-21 00:00:00+00:00,4,2,2,50.0,0.0,0.0,1.0,0.0,0.0,-100.0,-1.0,1.0,2,2,0.0,0.0,2,2,0,632.7499999999964,92,4,0
0.1,us30,D1,2403,2017-05-01 00:00:00+00:00,2026-08-21 00:00:00+00:00,5,2,3,40.0,-1.0,-0.2,0.6666666666666666,-100.0,-1.0,-100.0,-1.0,1.0,3,2,-1.0,0.0,2,3,0,468.26000000000204,92,5,0
0.2,us30,D1,2403,2017-05-01 00:00:00+00:00,2026-08-21 00:00:00+00:00,4,2,2,50.0,0.0,0.0,1.0,0.0,0.0,-100.0,-1.0,1.0,2,2,0.0,0.0,2,2,0,313.75,92,4,0
0.3,us30,D1,2403,2017-05-01 00:00:00+00:00,2026-08-21 00:00:00+00:00,4,3,1,75.0,2.0,0.5,3.0,200.0,2.0,0.0,0.0,1.0,2,2,0.0,2.0,3,1,0,485.92499999997017,92,4,0
0.4,us30,D1,2403,2017-05-01 00:00:00+00:00,2026-08-21 00:00:00+00:00,6,3,3,50.0,0.0,0.0,1.0,0.0,0.0,-200.0,-2.0,1.0,4,2,-2.0,2.0,3,3,0,565.7666666666531,92,6,0
0.5,us30,D1,2403,2017-05-01 00:00:00+00:00,2026-08-21 00:00:00+00:00,7,3,4,42.857142857142854,-1.0,-0.14285714285714285,0.75,-100.0,-1.0,-300.0,-3.0,1.0,5,2,-3.0,2.0,3,4,0,449.3571428571574,92,7,0
0.75,us30,D1,2403,2017-05-01 00:00:00+00:00,2026-08-21 00:00:00+00:00,3,1,2,33.33333333333333,-1.0,-0.3333333333333333,0.5,-100.0,-1.0,-100.0,-1.0,1.0,2,1,-2.0,1.0,1,2,0,569.2499999999806,92,3,0
1.0,us30,D1,2403,2017-05-01 00:00:00+00:00,2026-08-21 00:00:00+00:00,5,3,2,60.0,1.0,0.2,1.5,100.0,1.0,-100.0,-1.0,1.0,4,1,0.0,1.0,3,2,0,400.99999999998545,92,5,0
0.0,us500,M5,21257,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,13,5,8,38.46153846153847,-3.0,-0.23076923076923078,0.625,-300.0,-3.0,-600.0,-6.0,41.07692307692308,7,6,-3.0,0.0,5,8,0,280.2307692307694,16,13,0
0.1,us500,M5,21257,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,13,5,8,38.46153846153847,-3.0,-0.23076923076923078,0.625,-300.0,-3.0,-600.0,-6.0,41.07692307692308,7,6,-3.0,0.0,5,8,0,275.90000000000003,16,13,0
0.2,us500,M5,21257,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,13,5,8,38.46153846153847,-3.0,-0.23076923076923078,0.625,-300.0,-3.0,-600.0,-6.0,41.07692307692308,7,6,-3.0,0.0,5,8,0,271.56923076923005,16,13,0
0.3,us500,M5,21257,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,13,5,8,38.46153846153847,-3.0,-0.23076923076923078,0.625,-300.0,-3.0,-600.0,-6.0,41.07692307692308,7,6,-3.0,0.0,5,8,0,267.2384615384614,16,13,0
0.4,us500,M5,21257,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,13,5,8,38.46153846153847,-3.0,-0.23076923076923078,0.625,-300.0,-3.0,-600.0,-6.0,41.07692307692308,7,6,-3.0,0.0,5,8,0,262.9076923076921,16,13,0
0.5,us500,M5,21257,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,13,5,8,38.46153846153847,-3.0,-0.23076923076923078,0.625,-300.0,-3.0,-600.0,-6.0,41.07692307692308,7,6,-3.0,0.0,5,8,0,258.5769230769242,16,13,0
0.75,us500,M5,21257,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,13,5,8,38.46153846153847,-3.0,-0.23076923076923078,0.625,-300.0,-3.0,-600.0,-6.0,41.07692307692308,7,6,-3.0,0.0,5,8,0,247.74999999999915,16,13,0
1.0,us500,M5,21257,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,12,5,7,41.66666666666667,-2.0,-0.16666666666666666,0.7142857142857143,-200.0,-2.0,-500.0,-5.0,44.416666666666664,6,6,-2.0,0.0,5,7,0,257.0833333333333,16,12,0
0.0,us500,M15,21838,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,50,20,30,40.0,-10.0,-0.2,0.6666666666666666,-1000.0,-10.0,-1600.0,-16.0,32.38,26,24,-2.0,-8.0,20,30,0,317.9999999999989,84,57,0
0.1,us500,M15,21838,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,51,21,30,41.17647058823529,-9.0,-0.17647058823529413,0.7,-900.0,-9.0,-1600.0,-16.0,31.96078431372549,26,25,-2.0,-7.0,21,30,0,325.4803921568619,84,58,0
0.2,us500,M15,21838,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,51,21,30,41.17647058823529,-9.0,-0.17647058823529413,0.7,-900.0,-9.0,-1600.0,-16.0,31.96078431372549,26,25,-2.0,-7.0,21,30,0,319.4901960784304,84,58,0
0.3,us500,M15,21838,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,51,22,29,43.13725490196079,-7.0,-0.13725490196078433,0.7586206896551724,-700.0,-7.000000000000001,-1500.0,-15.0,30.54901960784314,26,25,0.0,-7.0,22,29,0,313.4999999999983,84,58,0
0.4,us500,M15,21838,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,51,22,29,43.13725490196079,-7.0,-0.13725490196078433,0.7586206896551724,-700.0,-7.000000000000001,-1500.0,-15.0,29.862745098039216,26,25,0.0,-7.0,22,29,0,307.5098039215676,84,58,0
0.5,us500,M15,21838,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,51,22,29,43.13725490196079,-7.0,-0.13725490196078433,0.7586206896551724,-700.0,-7.000000000000001,-1500.0,-15.0,29.823529411764707,26,25,0.0,-7.0,22,29,0,301.5196078431364,84,58,0
0.75,us500,M15,21838,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,50,22,28,44.0,-6.0,-0.12,0.7857142857142857,-600.0,-6.0,-1400.0,-14.000000000000002,29.32,26,24,0.0,-6.0,22,28,0,293.7200000000001,84,56,0
1.0,us500,M15,21838,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,49,25,24,51.02040816326531,1.0,0.02040816326530612,1.0416666666666667,100.0,1.0,-1300.0,-13.0,29.102040816326532,25,24,1.0,0.0,25,24,0,284.77551020408083,84,55,0
0.0,us500,H1,21826,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,110,58,52,52.72727272727272,6.0,0.05454545454545454,1.1153846153846154,600.0,6.0,-800.0,-8.0,24.554545454545455,48,62,2.0,4.0,58,52,0,402.7272727272721,169,117,0
0.1,us500,H1,21826,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,110,59,51,53.63636363636364,8.0,0.07272727272727272,1.1568627450980393,800.0,8.0,-800.0,-8.0,24.20909090909091,48,62,4.0,4.0,59,51,0,397.1745454545448,169,117,0
0.2,us500,H1,21826,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,110,59,51,53.63636363636364,8.0,0.07272727272727272,1.1568627450980393,800.0,8.0,-800.0,-8.0,24.181818181818183,48,62,4.0,4.0,59,51,0,391.62181818181745,169,117,0
0.3,us500,H1,21826,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,111,60,51,54.054054054054056,9.0,0.08108108108108109,1.1764705882352942,900.0,9.0,-800.0,-8.0,23.846846846846848,48,63,4.0,5.0,60,51,0,385.07477477477454,169,117,0
0.4,us500,H1,21826,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,111,61,50,54.95495495495496,11.0,0.0990990990990991,1.22,1100.0,11.0,-600.0,-6.0,23.7027027027027,48,63,6.0,5.0,61,50,0,379.5351351351352,169,117,0
0.5,us500,H1,21826,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,111,62,49,55.85585585585585,13.0,0.11711711711711711,1.2653061224489797,1300.0,13.0,-600.0,-6.0,23.54054054054054,48,63,6.0,7.0,62,49,0,373.995495495495,169,117,0
0.75,us500,H1,21826,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,111,64,47,57.65765765765766,17.0,0.15315315315315314,1.3617021276595744,1700.0,17.0,-600.0,-6.0,22.92792792792793,48,63,8.0,9.0,64,47,0,366.995495495495,169,118,0
1.0,us500,H1,21826,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,110,69,41,62.727272727272734,28.0,0.2545454545454545,1.6829268292682926,2800.0,28.000000000000004,-600.0,-6.0,21.427272727272726,47,63,13.0,15.0,69,41,0,355.59090909090844,169,117,0
0.0,us500,H4,14186,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,142,82,60,57.74647887323944,22.00000000000001,0.1549295774647888,1.3666666666666667,2200.000000000001,22.000000000000007,-900.0,-9.0,12.288732394366198,90,52,20.00000000000001,2.0,82,60,0,469.33098591549293,243,149,0
0.1,us500,H4,14186,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,146,83,63,56.849315068493155,20.00000000000001,0.1369863013698631,1.3174603174603174,2000.0000000000011,20.00000000000001,-800.0,-8.0,12.616438356164384,90,56,20.00000000000001,0.0,83,63,0,476.01095890410994,243,153,0
0.2,us500,H4,14186,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,145,84,61,57.931034482758626,23.00000000000001,0.15862068965517248,1.3770491803278688,2300.000000000001,23.00000000000001,-800.0,-8.0,12.4,89,56,23.00000000000001,0.0,84,61,0,471.7696551724138,243,152,0
0.3,us500,H4,14186,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,146,88,58,60.273972602739725,30.00000000000001,0.2054794520547946,1.5172413793103448,3000.000000000001,30.00000000000001,-700.0,-7.000000000000001,11.91095890410959,90,56,26.00000000000001,4.0,88,58,0,463.47671232876735,243,152,0
0.4,us500,H4,14186,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,146,90,56,61.64383561643836,34.000000000000014,0.23287671232876722,1.6071428571428572,3400.000000000001,34.00000000000001,-700.0,-7.000000000000001,11.746575342465754,90,56,28.00000000000001,6.0,90,56,0,456.0328767123291,243,152,0
0.5,us500,H4,14186,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,146,90,56,61.64383561643836,34.000000000000014,0.23287671232876722,1.6071428571428572,3400.000000000001,34.00000000000001,-700.0,-7.000000000000001,11.41095890410959,90,56,28.00000000000001,6.0,90,56,0,448.58904109589054,243,152,0
0.75,us500,H4,14186,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,145,92,53,63.44827586206897,39.000000000000014,0.2689655172413794,1.7358490566037736,3900.000000000001,39.00000000000001,-800.0,-8.0,10.820689655172414,89,56,31.000000000000014,8.0,92,53,0,433.018965517242,243,151,0
1.0,us500,H4,14186,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,145,94,51,64.82758620689654,43.000000000000014,0.2965517241379311,1.8431372549019607,4300.000000000001,43.00000000000001,-800.0,-8.0,10.73103448275862,90,55,32.000000000000014,11.0,94,51,0,428.79310344827604,243,151,0
0.0,us500,D1,6991,1999-02-18 00:00:00+00:00,2026-08-21 00:00:00+00:00,71,36,35,50.70422535211267,0.9999999999999876,0.014084507042253346,1.0285714285714282,99.99999999999875,0.9999999999999876,-1000.0,-10.0,8.619718309859154,53,18,2.9999999999999876,-2.0,36,35,0,424.6056338028169,151,73,0
0.1,us500,D1,6991,1999-02-18 00:00:00+00:00,2026-08-21 00:00:00+00:00,71,36,35,50.70422535211267,1.0000000000000124,0.014084507042253697,1.028571428571429,100.00000000000125,1.0000000000000124,-1000.0,-10.0,8.366197183098592,53,18,3.0000000000000124,-2.0,36,35,0,410.1450704225353,151,73,0
0.2,us500,D1,6991,1999-02-18 00:00:00+00:00,2026-08-21 00:00:00+00:00,72,38,34,52.77777777777778,3.9999999999999867,0.05555555555555537,1.117647058823529,399.9999999999987,3.9999999999999867,-1000.0,-10.0,7.847222222222222,53,19,2.9999999999999867,1.0,38,34,0,398.07499999999976,151,74,0
0.3,us500,D1,6991,1999-02-18 00:00:00+00:00,2026-08-21 00:00:00+00:00,70,40,30,57.14285714285714,9.999999999999986,0.14285714285714265,1.3333333333333328,999.9999999999986,9.999999999999986,-600.0,-6.0,7.8428571428571425,50,20,7.999999999999986,2.0,40,30,0,409.3857142857144,151,72,0
0.4,us500,D1,6991,1999-02-18 00:00:00+00:00,2026-08-21 00:00:00+00:00,69,40,29,57.971014492753625,11.000000000000014,0.15942028985507267,1.3793103448275867,1100.0000000000014,11.000000000000014,-700.0,-7.000000000000001,7.63768115942029,49,20,9.000000000000014,2.0,40,29,0,401.6985507246377,151,71,0
0.5,us500,D1,6991,1999-02-18 00:00:00+00:00,2026-08-21 00:00:00+00:00,69,40,29,57.971014492753625,10.999999999999986,0.15942028985507226,1.3793103448275856,1099.9999999999986,10.999999999999986,-600.0,-6.0,7.478260869565218,48,21,9.999999999999986,1.0,40,29,0,402.2318840579709,151,71,0
0.75,us500,D1,6991,1999-02-18 00:00:00+00:00,2026-08-21 00:00:00+00:00,68,44,24,64.70588235294117,19.999999999999982,0.29411764705882326,1.8333333333333326,1999.9999999999982,19.999999999999982,-300.0,-3.0,7.0,49,19,14.999999999999982,5.0,44,24,0,374.99632352941154,151,69,0
1.0,us500,D1,6991,1999-02-18 00:00:00+00:00,2026-08-21 00:00:00+00:00,64,43,21,67.1875,22.0,0.34375,2.0476190476190474,2200.0,22.0,-500.0,-5.0,6.65625,47,17,19.0,3.0,43,21,0,381.671875,151,65,0
0.0,xauusd,M5,20564,2026-05-10 22:00:00+00:00,2026-08-21 20:40:00+00:00,233,115,118,49.35622317596567,-3.0,-0.012875536480686695,0.9745762711864406,-300.0,-3.0,-1800.0,-18.0,4.24892703862661,98,135,-2.0,-1.0,115,118,0,538.4163090128758,536,233,0
